,Puts,Bid,Ask,Vol,Expiration,Strike,Put IV
2053,16 Nov 197.00 (SPY1611W197-X),0.22,0.23,117,15,197.0,0.250301552035
2055,16 Nov 197.50 (SPY1611W197.5),0.23,0.25,867,15,197.5,0.247424843797
2058,16 Nov 197.50 (SPY1611W197.5-8),0.23,0.25,336,15,197.5,0.247424843797
2060,16 Nov 197.50 (SPY1611W197.5-B),0.23,0.41,30,15,197.5,0.263413059059
2062,16 Nov 197.50 (SPY1611W197.5-I),0.23,0.25,20,15,197.5,0.247424843797
2066,16 Nov 197.50 (SPY1611W197.5-P),0.23,0.27,257,15,197.5,0.249563046978
2068,16 Nov 197.50 (SPY1611W197.5-X),0.23,0.25,219,15,197.5,0.247424843797
2069,16 Nov 197.50 (SPY1611W197.5-Y),0.23,0.25,4,15,197.5,0.247424843797
2070,16 Nov 198.00 (SPY1611W198),0.25,0.26,1516,15,198.0,0.244315984963
2071,16 Nov 198.00 (SPY1611W198-3),0.25,0.27,15,15,198.0,0.245339006959
2072,16 Nov 198.00 (SPY1611W198-4),0.24,0.27,26,15,198.0,0.244315984963
2073,16 Nov 198.00 (SPY1611W198-8),0.25,0.27,364,15,198.0,0.245339006959
2074,16 Nov 198.00 (SPY1611W198-A),0.23,0.27,5,15,198.0,0.243282317605
2075,16 Nov 198.00 (SPY1611W198-B),0.25,0.43,55,15,198.0,0.26049663692
2076,16 Nov 198.00 (SPY1611W198-E),0.24,0.27,410,15,198.0,0.244315984963
2077,16 Nov 198.00 (SPY1611W198-I),0.25,0.26,196,15,198.0,0.244315984963
2081,16 Nov 198.00 (SPY1611W198-P),0.25,0.29,210,15,198.0,0.247354480097
2082,16 Nov 198.00 (SPY1611W198-S),0.25,0.27,56,15,198.0,0.245339006959
2083,16 Nov 198.00 (SPY1611W198-X),0.25,0.27,146,15,198.0,0.245339006959
2084,16 Nov 198.00 (SPY1611W198-Y),0.25,0.27,33,15,198.0,0.245339006959
2085,16 Nov 198.50 (SPY1611W198.5),0.27,0.28,1114,15,198.5,0.241966081078
2087,16 Nov 198.50 (SPY1611W198.5-4),0.26,0.29,112,15,198.5,0.241966081078
2088,16 Nov 198.50 (SPY1611W198.5-8),0.27,0.29,219,15,198.5,0.242932512953
2090,16 Nov 198.50 (SPY1611W198.5-B),0.27,0.45,40,15,198.5,0.257342721192
2092,16 Nov 198.50 (SPY1611W198.5-I),0.27,0.28,21,15,198.5,0.241966081078
2096,16 Nov 198.50 (SPY1611W198.5-P),0.27,0.31,181,15,198.5,0.244839027511
2097,16 Nov 198.50 (SPY1611W198.5-S),0.27,0.28,69,15,198.5,0.241966081078
2098,16 Nov 198.50 (SPY1611W198.5-X),0.26,0.28,422,15,198.5,0.240990502901
2099,16 Nov 198.50 (SPY1611W198.5-Y),0.27,0.28,50,15,198.5,0.241966081078
2100,16 Nov 199.00 (SPY1611W199),0.29,0.30,1142,15,199.0,0.239317167253
2101,16 Nov 199.00 (SPY1611W199-3),0.29,0.31,20,15,199.0,0.240233046057
2102,16 Nov 199.00 (SPY1611W199-4),0.28,0.31,15,15,199.0,0.239317167253
2103,16 Nov 199.00 (SPY1611W199-8),0.29,0.31,127,15,199.0,0.240233046057
2105,16 Nov 199.00 (SPY1611W199-B),0.29,0.48,50,15,199.0,0.254774148589
2106,16 Nov 199.00 (SPY1611W199-E),0.28,0.32,40,15,199.0,0.240233046057
2107,16 Nov 199.00 (SPY1611W199-I),0.29,0.31,6,15,199.0,0.240233046057
2110,16 Nov 199.00 (SPY1611W199-O),0.29,0.30,186,15,199.0,0.239317167253
2111,16 Nov 199.00 (SPY1611W199-P),0.29,0.33,323,15,199.0,0.242041910527
2112,16 Nov 199.00 (SPY1611W199-S),0.29,0.30,20,15,199.0,0.239317167253
2113,16 Nov 199.00 (SPY1611W199-X),0.28,0.30,294,15,199.0,0.238393363519
2114,16 Nov 199.00 (SPY1611W199-Y),0.29,0.30,60,15,199.0,0.239317167253
2115,16 Nov 199.50 (SPY1611W199.5),0.31,0.32,3023,15,199.5,0.23639284599
2116,16 Nov 199.50 (SPY1611W199.5-3),0.31,0.32,166,15,199.5,0.23639284599
2117,16 Nov 199.50 (SPY1611W199.5-4),0.30,0.33,303,15,199.5,0.23639284599
2118,16 Nov 199.50 (SPY1611W199.5-8),0.31,0.33,428,15,199.5,0.237263172209
2119,16 Nov 199.50 (SPY1611W199.5-A),0.30,0.35,282,15,199.5,0.238126764678
2120,16 Nov 199.50 (SPY1611W199.5-B),0.31,0.51,33,15,199.5,0.251923263791
2121,16 Nov 199.50 (SPY1611W199.5-E),0.30,0.34,413,15,199.5,0.237263172209
2122,16 Nov 199.50 (SPY1611W199.5-I),0.31,0.32,20,15,199.5,0.23639284599
2123,16 Nov 199.50 (SPY1611W199.5-J),0.30,0.33,181,15,199.5,0.23639284599
2126,16 Nov 199.50 (SPY1611W199.5-P),0.29,0.35,183,15,199.5,0.237263172209
2127,16 Nov 199.50 (SPY1611W199.5-S),0.31,0.33,62,15,199.5,0.237263172209
2128,16 Nov 199.50 (SPY1611W199.5-X),0.30,0.33,801,15,199.5,0.23639284599
2129,16 Nov 199.50 (SPY1611W199.5-Y),0.31,0.33,151,15,199.5,0.237263172209
2130,16 Nov 200.00 (SPY1611W200),0.34,0.35,24732,15,200.0,0.234864479347
2131,16 Nov 200.00 (SPY1611W200-3),0.33,0.35,261,15,200.0,0.234041434794
2132,16 Nov 200.00 (SPY1611W200-4),0.33,0.35,799,15,200.0,0.234041434794
2133,16 Nov 200.00 (SPY1611W200-8),0.33,0.35,8267,15,200.0,0.234041434794
2134,16 Nov 200.00 (SPY1611W200-A),0.32,0.35,490,15,200.0,0.233212468246
2135,16 Nov 200.00 (SPY1611W200-B),0.33,0.43,88,15,200.0,0.240471471098
2136,16 Nov 200.00 (SPY1611W200-E),0.32,0.35,3413,15,200.0,0.233212468246
2137,16 Nov 200.00 (SPY1611W200-I),0.33,0.35,4237,15,200.0,0.234041434794
2138,16 Nov 200.00 (SPY1611W200-J),0.33,0.35,442,15,200.0,0.234041434794
2140,16 Nov 200.00 (SPY1611W200-O),0.34,0.35,559,15,200.0,0.234864479347
2141,16 Nov 200.00 (SPY1611W200-P),0.33,0.38,3903,15,200.0,0.236493375992
2142,16 Nov 200.00 (SPY1611W200-S),0.33,0.35,204,15,200.0,0.234041434794
2143,16 Nov 200.00 (SPY1611W200-X),0.33,0.35,1526,15,200.0,0.234041434794
2144,16 Nov 200.00 (SPY1611W200-Y),0.33,0.35,543,15,200.0,0.234041434794
2145,16 Nov 200.50 (SPY1611W200.5),0.36,0.37,1203,15,200.5,0.231369075064
2146,16 Nov 200.50 (SPY1611W200.5-3),0.35,0.39,56,15,200.5,0.232149887384
2147,16 Nov 200.50 (SPY1611W200.5-4),0.35,0.39,45,15,200.5,0.232149887384
2148,16 Nov 200.50 (SPY1611W200.5-8),0.35,0.39,711,15,200.5,0.232149887384
2151,16 Nov 200.50 (SPY1611W200.5-E),0.34,0.38,140,15,200.5,0.230583149243
2152,16 Nov 200.50 (SPY1611W200.5-I),0.36,0.37,28,15,200.5,0.231369075064
2156,16 Nov 200.50 (SPY1611W200.5-P),0.35,0.40,10,15,200.5,0.232925702771
2157,16 Nov 200.50 (SPY1611W200.5-S),0.36,0.37,110,15,200.5,0.231369075064
2158,16 Nov 200.50 (SPY1611W200.5-X),0.35,0.37,17,15,200.5,0.230583149243
2159,16 Nov 200.50 (SPY1611W200.5-Y),0.35,0.37,82,15,200.5,0.230583149243
2160,16 Nov 201.00 (SPY1611W201),0.39,0.40,87173,15,201.0,0.229142692859
2161,16 Nov 201.00 (SPY1611W201-3),0.38,0.60,145,15,201.0,0.242519993495
2162,16 Nov 201.00 (SPY1611W201-4),0.38,0.40,55,15,201.0,0.228399937573
2163,16 Nov 201.00 (SPY1611W201-8),0.38,0.41,16384,15,201.0,0.229142692859
2164,16 Nov 201.00 (SPY1611W201-A),0.37,0.40,5086,15,201.0,0.227652735655
2165,16 Nov 201.00 (SPY1611W201-B),0.38,0.60,1401,15,201.0,0.242519993495
2166,16 Nov 201.00 (SPY1611W201-E),0.37,0.40,37317,15,201.0,0.227652735655
2167,16 Nov 201.00 (SPY1611W201-I),0.39,0.40,1464,15,201.0,0.229142692859
2168,16 Nov 201.00 (SPY1611W201-J),0.38,0.40,10,15,201.0,0.228399937573
2170,16 Nov 201.00 (SPY1611W201-O),0.38,0.40,2320,15,201.0,0.228399937573
2171,16 Nov 201.00 (SPY1611W201-P),0.36,0.43,16768,15,201.0,0.229142692859
2172,16 Nov 201.00 (SPY1611W201-S),0.38,0.40,78,15,201.0,0.228399937573
2173,16 Nov 201.00 (SPY1611W201-X),0.38,0.40,3834,15,201.0,0.228399937573
2174,16 Nov 201.00 (SPY1611W201-Y),0.38,0.40,2311,15,201.0,0.228399937573
2175,16 Nov 201.50 (SPY1611W201.5),0.41,0.43,281,15,201.5,0.225861861629
2176,16 Nov 201.50 (SPY1611W201.5-3),0.41,0.46,16,15,201.5,0.227963874041
2177,16 Nov 201.50 (SPY1611W201.5-4),0.41,0.44,10,15,201.5,0.226566243915
2178,16 Nov 201.50 (SPY1611W201.5-8),0.41,0.44,90,15,201.5,0.226566243915
2180,16 Nov 201.50 (SPY1611W201.5-B),0.40,0.64,30,15,201.5,0.239313635158
2181,16 Nov 201.50 (SPY1611W201.5-E),0.41,0.43,10,15,201.5,0.225861861629
2182,16 Nov 201.50 (SPY1611W201.5-I),0.41,0.43,10,15,201.5,0.225861861629
2186,16 Nov 201.50 (SPY1611W201.5-P),0.40,0.46,10,15,201.5,0.227266890272
2187,16 Nov 201.50 (SPY1611W201.5-S),0.41,0.43,3,15,201.5,0.225861861629
2188,16 Nov 201.50 (SPY1611W201.5-X),0.41,0.43,101,15,201.5,0.225861861629
2190,16 Nov 202.00 (SPY1611W202),0.45,0.46,75029,15,202.0,0.22366605253
2191,16 Nov 202.00 (SPY1611W202-3),0.45,0.46,53,15,202.0,0.22366605253
2192,16 Nov 202.00 (SPY1611W202-4),0.44,0.47,236,15,202.0,0.22366605253
2193,16 Nov 202.00 (SPY1611W202-8),0.45,0.47,16551,15,202.0,0.224332766111
2194,16 Nov 202.00 (SPY1611W202-A),0.43,0.49,5055,15,202.0,0.224332766111
2195,16 Nov 202.00 (SPY1611W202-B),0.44,0.67,1458,15,202.0,0.236456359457
2196,16 Nov 202.00 (SPY1611W202-E),0.43,0.47,28382,15,202.0,0.222996108159
2197,16 Nov 202.00 (SPY1611W202-I),0.45,0.47,578,15,202.0,0.224332766111
2198,16 Nov 202.00 (SPY1611W202-J),0.44,0.47,10,15,202.0,0.22366605253
2200,16 Nov 202.00 (SPY1611W202-O),0.44,0.47,192,15,202.0,0.22366605253
2201,16 Nov 202.00 (SPY1611W202-P),0.44,0.49,16932,15,202.0,0.224996308238
2202,16 Nov 202.00 (SPY1611W202-S),0.45,0.46,267,15,202.0,0.22366605253
2203,16 Nov 202.00 (SPY1611W202-X),0.45,0.46,3842,15,202.0,0.22366605253
2204,16 Nov 202.00 (SPY1611W202-Y),0.44,0.46,1473,15,202.0,0.222996108159
2205,16 Nov 202.50 (SPY1611W202.5),0.48,0.49,2277,15,202.5,0.220463298591
2206,16 Nov 202.50 (SPY1611W202.5-3),0.48,0.49,47,15,202.5,0.220463298591
2207,16 Nov 202.50 (SPY1611W202.5-4),0.47,0.50,11,15,202.5,0.220463298591
2208,16 Nov 202.50 (SPY1611W202.5-8),0.48,0.50,160,15,202.5,0.221099266059
2209,16 Nov 202.50 (SPY1611W202.5-A),0.46,0.52,35,15,202.5,0.221099266059
2210,16 Nov 202.50 (SPY1611W202.5-B),0.47,0.71,35,15,202.5,0.23329454779
2211,16 Nov 202.50 (SPY1611W202.5-E),0.46,0.50,29,15,202.5,0.219824520176
2212,16 Nov 202.50 (SPY1611W202.5-I),0.48,0.50,170,15,202.5,0.221099266059
2213,16 Nov 202.50 (SPY1611W202.5-J),0.47,0.50,116,15,202.5,0.220463298591
2216,16 Nov 202.50 (SPY1611W202.5-P),0.45,0.53,1000,15,202.5,0.221099266059
2217,16 Nov 202.50 (SPY1611W202.5-S),0.48,0.50,50,15,202.5,0.221099266059
2218,16 Nov 202.50 (SPY1611W202.5-X),0.47,0.50,84,15,202.5,0.220463298591
2219,16 Nov 202.50 (SPY1611W202.5-Y),0.47,0.50,540,15,202.5,0.220463298591
2220,16 Nov 203.00 (SPY1611W203),0.51,0.53,4306,15,203.0,0.217582954081
2221,16 Nov 203.00 (SPY1611W203-3),0.51,0.53,56,15,203.0,0.217582954081
2222,16 Nov 203.00 (SPY1611W203-4),0.51,0.54,673,15,203.0,0.218188443434
2223,16 Nov 203.00 (SPY1611W203-8),0.51,0.54,166,15,203.0,0.218188443434
2224,16 Nov 203.00 (SPY1611W203-A),0.51,0.53,574,15,203.0,0.217582954081
2225,16 Nov 203.00 (SPY1611W203-B),0.50,0.75,94,15,203.0,0.229844115301
2226,16 Nov 203.00 (SPY1611W203-E),0.51,0.54,180,15,203.0,0.218188443434
2227,16 Nov 203.00 (SPY1611W203-I),0.51,0.53,79,15,203.0,0.217582954081
2228,16 Nov 203.00 (SPY1611W203-J),0.51,0.54,172,15,203.0,0.218188443434
2230,16 Nov 203.00 (SPY1611W203-O),0.51,0.53,51,15,203.0,0.217582954081
2231,16 Nov 203.00 (SPY1611W203-P),0.51,0.56,10,15,203.0,0.21939232333
2232,16 Nov 203.00 (SPY1611W203-S),0.51,0.53,52,15,203.0,0.217582954081
2233,16 Nov 203.00 (SPY1611W203-X),0.51,0.53,2100,15,203.0,0.217582954081
2234,16 Nov 203.00 (SPY1611W203-Y),0.51,0.53,99,15,203.0,0.217582954081
2235,16 Nov 203.50 (SPY1611W203.5),0.55,0.56,996,15,203.5,0.214377128918
2236,16 Nov 203.50 (SPY1611W203.5-3),0.55,0.57,20,15,203.5,0.214955045518
2237,16 Nov 203.50 (SPY1611W203.5-4),0.54,0.58,6,15,203.5,0.214955045518
2238,16 Nov 203.50 (SPY1611W203.5-8),0.55,0.58,30,15,203.5,0.215530901406
2240,16 Nov 203.50 (SPY1611W203.5-B),0.55,0.80,10,15,203.5,0.2277341665
2241,16 Nov 203.50 (SPY1611W203.5-E),0.54,0.58,95,15,203.5,0.214955045518
2242,16 Nov 203.50 (SPY1611W203.5-I),0.55,0.56,330,15,203.5,0.214377128918
2243,16 Nov 203.50 (SPY1611W203.5-J),0.54,0.58,79,15,203.5,0.214955045518
2245,16 Nov 203.50 (SPY1611W203.5-O),0.55,0.57,376,15,203.5,0.214955045518
2247,16 Nov 203.50 (SPY1611W203.5-S),0.53,0.57,10,15,203.5,0.213797119903
2248,16 Nov 203.50 (SPY1611W203.5-X),0.55,0.57,40,15,203.5,0.214955045518
2250,16 Nov 204.00 (SPY1611W204),0.60,0.61,9786,15,204.0,0.212516347654
2251,16 Nov 204.00 (SPY1611W204-3),0.59,0.64,161,15,204.0,0.2136095906
2252,16 Nov 204.00 (SPY1611W204-4),0.58,0.62,550,15,204.0,0.211967123501
2253,16 Nov 204.00 (SPY1611W204-8),0.59,0.62,276,15,204.0,0.212516347654
2254,16 Nov 204.00 (SPY1611W204-A),0.56,0.63,333,15,204.0,0.211416131264
2255,16 Nov 204.00 (SPY1611W204-B),0.58,0.83,42,15,204.0,0.223164214871
2256,16 Nov 204.00 (SPY1611W204-E),0.58,0.62,6700,15,204.0,0.211967123501
2257,16 Nov 204.00 (SPY1611W204-I),0.60,0.61,800,15,204.0,0.212516347654
2258,16 Nov 204.00 (SPY1611W204-J),0.58,0.62,160,15,204.0,0.211967123501
2259,16 Nov 204.00 (SPY1611W204-K),0.0,1.14,10,15,204.0,0.208633738315
2260,16 Nov 204.00 (SPY1611W204-O),0.59,0.61,294,15,204.0,0.211967123501
2261,16 Nov 204.00 (SPY1611W204-P),0.58,0.64,225,15,204.0,0.213063828581
2262,16 Nov 204.00 (SPY1611W204-S),0.57,0.62,132,15,204.0,0.211416131264
2263,16 Nov 204.00 (SPY1611W204-X),0.59,0.61,50,15,204.0,0.211967123501
2264,16 Nov 204.00 (SPY1611W204-Y),0.58,0.61,53,15,204.0,0.211416131264
2265,16 Nov 204.50 (SPY1611W204.5),0.64,0.65,2689,15,204.5,0.209164993662
2266,16 Nov 204.50 (SPY1611W204.5-3),0.63,0.68,129,15,204.5,0.2102106813
2267,16 Nov 204.50 (SPY1611W204.5-4),0.63,0.66,17,15,204.5,0.209164993662
2268,16 Nov 204.50 (SPY1611W204.5-8),0.63,0.67,250,15,204.5,0.209688580083
2270,16 Nov 204.50 (SPY1611W204.5-B),0.62,0.87,50,15,204.5,0.219374849035
2271,16 Nov 204.50 (SPY1611W204.5-E),0.62,0.67,25,15,204.5,0.209164993662
2272,16 Nov 204.50 (SPY1611W204.5-I),0.64,0.65,612,15,204.5,0.209164993662
2273,16 Nov 204.50 (SPY1611W204.5-J),0.63,0.66,141,15,204.5,0.209164993662
2275,16 Nov 204.50 (SPY1611W204.5-O),0.64,0.65,146,15,204.5,0.209164993662
2277,16 Nov 204.50 (SPY1611W204.5-S),0.62,0.66,81,15,204.5,0.208639902278
2278,16 Nov 204.50 (SPY1611W204.5-X),0.63,0.66,167,15,204.5,0.209164993662
2279,16 Nov 204.50 (SPY1611W204.5-Y),0.62,0.66,1071,15,204.5,0.208639902278
2280,16 Nov 205.00 (SPY1611W205),0.69,0.70,36575,15,205.0,0.206494834064
2281,16 Nov 205.00 (SPY1611W205-3),0.68,0.70,555,15,205.0,0.205994362788
2282,16 Nov 205.00 (SPY1611W205-4),0.67,0.71,1266,15,205.0,0.205994362788
2283,16 Nov 205.00 (SPY1611W205-8),0.68,0.71,3720,15,205.0,0.206494834064
2284,16 Nov 205.00 (SPY1611W205-A),0.66,0.73,603,15,205.0,0.206494834064
2285,16 Nov 205.00 (SPY1611W205-B),0.68,0.93,78,15,205.0,0.217208469517
2286,16 Nov 205.00 (SPY1611W205-E),0.66,0.71,10921,15,205.0,0.205492603192
2287,16 Nov 205.00 (SPY1611W205-I),0.69,0.70,5941,15,205.0,0.206494834064
2288,16 Nov 205.00 (SPY1611W205-J),0.67,0.71,320,15,205.0,0.205994362788
2290,16 Nov 205.00 (SPY1611W205-O),0.69,0.70,2776,15,205.0,0.206494834064
2291,16 Nov 205.00 (SPY1611W205-P),0.65,0.74,336,15,205.0,0.206494834064
2292,16 Nov 205.00 (SPY1611W205-S),0.68,0.71,325,15,205.0,0.206494834064
2293,16 Nov 205.00 (SPY1611W205-X),0.68,0.70,3942,15,205.0,0.205994362788
2294,16 Nov 205.00 (SPY1611W205-Y),0.67,0.70,5792,15,205.0,0.205492603192
2295,16 Nov 205.50 (SPY1611W205.5),0.73,0.75,2487,15,205.5,0.202952941077
2296,16 Nov 205.50 (SPY1611W205.5-3),0.73,0.77,305,15,205.5,0.203908603935
2297,16 Nov 205.50 (SPY1611W205.5-4),0.72,0.76,31,15,205.5,0.202952941077
2298,16 Nov 205.50 (SPY1611W205.5-8),0.71,0.77,283,15,205.5,0.202952941077
2300,16 Nov 205.50 (SPY1611W205.5-B),0.73,0.96,35,15,205.5,0.212786820652
2301,16 Nov 205.50 (SPY1611W205.5-E),0.71,0.76,87,15,205.5,0.202473473859
2302,16 Nov 205.50 (SPY1611W205.5-I),0.74,0.75,486,15,205.5,0.203431313554
2305,16 Nov 205.50 (SPY1611W205.5-O),0.73,0.75,338,15,205.5,0.202952941077
2307,16 Nov 205.50 (SPY1611W205.5-S),0.73,0.76,70,15,205.5,0.203431313554
2308,16 Nov 205.50 (SPY1611W205.5-X),0.73,0.75,454,15,205.5,0.202952941077
2309,16 Nov 205.50 (SPY1611W205.5-Y),0.72,0.75,395,15,205.5,0.202473473859
2310,16 Nov 206.00 (SPY1611W206),0.78,0.80,12542,15,206.0,0.199535658948
2311,16 Nov 206.00 (SPY1611W206-3),0.78,0.82,174,15,206.0,0.200451478634
2312,16 Nov 206.00 (SPY1611W206-4),0.77,0.81,65,15,206.0,0.199535658948
2313,16 Nov 206.00 (SPY1611W206-8),0.77,0.82,237,15,206.0,0.199994030845
2314,16 Nov 206.00 (SPY1611W206-A),0.75,0.83,149,15,206.0,0.199535658948
2315,16 Nov 206.00 (SPY1611W206-B),0.77,0.99,129,15,206.0,0.207652642656
2316,16 Nov 206.00 (SPY1611W206-E),0.76,0.81,10243,15,206.0,0.199076352774
2317,16 Nov 206.00 (SPY1611W206-I),0.79,0.80,511,15,206.0,0.199994030845
2318,16 Nov 206.00 (SPY1611W206-J),0.77,0.82,11,15,206.0,0.199994030845
2320,16 Nov 206.00 (SPY1611W206-O),0.78,0.80,357,15,206.0,0.199535658948
2321,16 Nov 206.00 (SPY1611W206-P),0.77,0.84,21,15,206.0,0.200908012311
2322,16 Nov 206.00 (SPY1611W206-S),0.76,0.81,40,15,206.0,0.199076352774
2323,16 Nov 206.00 (SPY1611W206-X),0.76,0.80,356,15,206.0,0.198616101983
2324,16 Nov 206.00 (SPY1611W206-Y),0.77,0.80,249,15,206.0,0.199076352774
2325,16 Nov 206.50 (SPY1611W206.5),0.84,0.85,3309,15,206.5,0.196197566847
2326,16 Nov 206.50 (SPY1611W206.5-3),0.84,0.88,328,15,206.5,0.197513271502
2327,16 Nov 206.50 (SPY1611W206.5-4),0.83,0.87,13,15,206.5,0.196636915659
2328,16 Nov 206.50 (SPY1611W206.5-8),0.83,0.88,130,15,206.5,0.197075481217
2329,16 Nov 206.50 (SPY1611W206.5-A),0.81,0.89,4,15,206.5,0.196636915659
2330,16 Nov 206.50 (SPY1611W206.5-B),0.83,1.06,42,15,206.5,0.20484425747
2331,16 Nov 206.50 (SPY1611W206.5-E),0.82,0.87,109,15,206.5,0.196197566847
2332,16 Nov 206.50 (SPY1611W206.5-I),0.84,0.85,943,15,206.5,0.196197566847
2335,16 Nov 206.50 (SPY1611W206.5-O),0.83,0.85,1107,15,206.5,0.195757426673
2336,16 Nov 206.50 (SPY1611W206.5-P),0.81,0.90,198,15,206.5,0.197075481217
2337,16 Nov 206.50 (SPY1611W206.5-S),0.83,0.87,91,15,206.5,0.196636915659
2338,16 Nov 206.50 (SPY1611W206.5-X),0.82,0.86,221,15,206.5,0.195757426673
2339,16 Nov 206.50 (SPY1611W206.5-Y),0.82,0.86,123,15,206.5,0.195757426673
2340,16 Nov 207.00 (SPY1611W207),0.89,0.92,9096,15,207.0,0.192896988157
2341,16 Nov 207.00 (SPY1611W207-3),0.89,0.94,288,15,207.0,0.193739131598
2342,16 Nov 207.00 (SPY1611W207-4),0.89,0.93,251,15,207.0,0.193318389396
2343,16 Nov 207.00 (SPY1611W207-8),0.89,0.93,676,15,207.0,0.193318389396
2344,16 Nov 207.00 (SPY1611W207-A),0.86,0.95,15,15,207.0,0.192896988157
2345,16 Nov 207.00 (SPY1611W207-B),0.79,1.13,150,15,207.0,0.19749716876
2346,16 Nov 207.00 (SPY1611W207-E),0.88,0.93,1354,15,207.0,0.192896988157
2347,16 Nov 207.00 (SPY1611W207-I),0.89,0.92,1441,15,207.0,0.192896988157
2348,16 Nov 207.00 (SPY1611W207-J),0.88,0.93,11,15,207.0,0.192896988157
2350,16 Nov 207.00 (SPY1611W207-O),0.89,0.92,1329,15,207.0,0.192896988157
2351,16 Nov 207.00 (SPY1611W207-P),0.88,0.96,330,15,207.0,0.194159221089
2352,16 Nov 207.00 (SPY1611W207-S),0.89,0.92,75,15,207.0,0.192896988157
2353,16 Nov 207.00 (SPY1611W207-X),0.88,0.92,1463,15,207.0,0.192474921461
2354,16 Nov 207.00 (SPY1611W207-Y),0.88,0.92,1713,15,207.0,0.192474921461
2355,16 Nov 207.50 (SPY1611W207.5),0.96,0.97,3346,15,207.5,0.189190477323
2356,16 Nov 207.50 (SPY1611W207.5-3),0.96,0.98,329,15,207.5,0.189595617237
2357,16 Nov 207.50 (SPY1611W207.5-4),0.95,0.99,30,15,207.5,0.189595617237
2358,16 Nov 207.50 (SPY1611W207.5-8),0.93,1.00,49,15,207.5,0.189190477323
2359,16 Nov 207.50 (SPY1611W207.5-A),0.94,1.01,12,15,207.5,0.190000201681
2360,16 Nov 207.50 (SPY1611W207.5-B),0.94,1.18,13,15,207.5,0.196797788683
2361,16 Nov 207.50 (SPY1611W207.5-E),0.94,0.99,253,15,207.5,0.189190477323
2362,16 Nov 207.50 (SPY1611W207.5-I),0.96,0.97,1153,15,207.5,0.189190477323
2363,16 Nov 207.50 (SPY1611W207.5-J),0.94,1.00,137,15,207.5,0.189595617237
2365,16 Nov 207.50 (SPY1611W207.5-O),0.96,0.97,454,15,207.5,0.189190477323
2366,16 Nov 207.50 (SPY1611W207.5-P),0.95,1.03,151,15,207.5,0.19121067235
2367,16 Nov 207.50 (SPY1611W207.5-S),0.95,0.99,44,15,207.5,0.189595617237
2368,16 Nov 207.50 (SPY1611W207.5-X),0.94,0.98,593,15,207.5,0.188784776818
2369,16 Nov 207.50 (SPY1611W207.5-Y),0.94,0.98,128,15,207.5,0.188784776818
2370,16 Nov 208.00 (SPY1611W208),1.02,1.04,13711,15,208.0,0.185478785205
2371,16 Nov 208.00 (SPY1611W208-3),1.02,1.07,654,15,208.0,0.186646933589
2372,16 Nov 208.00 (SPY1611W208-4),1.01,1.06,357,15,208.0,0.185868630677
2373,16 Nov 208.00 (SPY1611W208-8),1.02,1.06,1048,15,208.0,0.186258012138
2374,16 Nov 208.00 (SPY1611W208-A),0.99,1.08,173,15,208.0,0.185868630677
2375,16 Nov 208.00 (SPY1611W208-B),1.01,1.23,163,15,208.0,0.192428122347
2376,16 Nov 208.00 (SPY1611W208-E),1.01,1.06,2138,15,208.0,0.185868630677
2377,16 Nov 208.00 (SPY1611W208-I),1.03,1.04,3404,15,208.0,0.185868630677
2378,16 Nov 208.00 (SPY1611W208-J),1.02,1.05,14,15,208.0,0.185868630677
2380,16 Nov 208.00 (SPY1611W208-O),1.02,1.04,1158,15,208.0,0.185478785205
2381,16 Nov 208.00 (SPY1611W208-P),1.01,1.09,547,15,208.0,0.187035398975
2382,16 Nov 208.00 (SPY1611W208-S),1.02,1.05,146,15,208.0,0.185868630677
2383,16 Nov 208.00 (SPY1611W208-X),1.02,1.06,2223,15,208.0,0.186258012138
2384,16 Nov 208.00 (SPY1611W208-Y),1.02,1.05,1686,15,208.0,0.185868630677
2385,16 Nov 208.50 (SPY1611W208.5),1.09,1.11,2225,15,208.5,0.181725481108
2386,16 Nov 208.50 (SPY1611W208.5-3),1.09,1.14,431,15,208.5,0.182850996389
2387,16 Nov 208.50 (SPY1611W208.5-4),1.08,1.12,131,15,208.5,0.181725481108
2388,16 Nov 208.50 (SPY1611W208.5-8),1.09,1.13,146,15,208.5,0.18247620635
2389,16 Nov 208.50 (SPY1611W208.5-A),1.06,1.15,10,15,208.5,0.182101035637
2390,16 Nov 208.50 (SPY1611W208.5-B),1.08,1.29,10,15,208.5,0.188059757673
2391,16 Nov 208.50 (SPY1611W208.5-E),1.08,1.13,159,15,208.5,0.182101035637
2392,16 Nov 208.50 (SPY1611W208.5-I),1.09,1.11,769,15,208.5,0.181725481108
2393,16 Nov 208.50 (SPY1611W208.5-J),1.09,1.12,26,15,208.5,0.182101035637
2395,16 Nov 208.50 (SPY1611W208.5-O),1.09,1.11,279,15,208.5,0.181725481108
2396,16 Nov 208.50 (SPY1611W208.5-P),1.08,1.17,31,15,208.5,0.183599446818
2397,16 Nov 208.50 (SPY1611W208.5-S),1.09,1.13,106,15,208.5,0.18247620635
2398,16 Nov 208.50 (SPY1611W208.5-X),1.08,1.12,116,15,208.5,0.181725481108
2399,16 Nov 208.50 (SPY1611W208.5-Y),1.09,1.12,11,15,208.5,0.182101035637
2400,16 Nov 209.00 (SPY1611W209),1.16,1.18,13136,15,209.0,0.17753313165
